"","GROUP","ONTOLOGY","UP_DOWN","ONT_DESCRIPTION","Disease","EA_VALUE","GROUP_1","GROUP_2","sample","ANCESTORS","first_ancestor","first_ancestor_name"
"77","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006065","UP","biological_process","CU",0.000636361002066441,"CU.3.meses","CU.debut","FECAL","GO:0006082, GO:1901360, GO:1901362, GO:0009058, GO:0044238, GO:0044237, GO:0044281, GO:0046483, GO:0044283, GO:0018130, GO:0016053, GO:0034641, GO:0055086, GO:0008152, GO:0009226, GO:1901576, GO:1901135, GO:0009225, GO:0006793, GO:1901137, GO:0044249, GO:0006139, GO:0009987, GO:0043436, GO:0046394, GO:0006725, GO:0046398, GO:0006807, GO:0034654, GO:0019752, GO:0071704, GO:0019438","GO:0008152","metabolic process"
"78","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006066","UP","biological_process","CU",0.000844682784377053,"CU.3.meses","CU.debut","FECAL","GO:0044281, GO:0008152, GO:0071704, GO:1901615","GO:0008152","metabolic process"
"79","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006090","DOWN","biological_process","CU",0.00164604028582775,"CU.3.meses","CU.debut","FECAL","GO:0044281, GO:0006082, GO:0008152, GO:0019752, GO:0071704, GO:0044237, GO:0009987, GO:0032787, GO:0043436","GO:0008152","metabolic process"
"80","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006090","UP","biological_process","CU",0.00289568457758075,"CU.3.meses","CU.debut","FECAL","GO:0044281, GO:0006082, GO:0008152, GO:0019752, GO:0071704, GO:0044237, GO:0009987, GO:0032787, GO:0043436","GO:0008152","metabolic process"
"81","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006094","UP","biological_process","CU",0.000844682784377053,"CU.3.meses","CU.debut","FECAL","GO:0019319, GO:0019318, GO:0008152, GO:1901576, GO:0009058, GO:0044238, GO:0006006, GO:0005996, GO:0044281, GO:0005975, GO:0044283, GO:0016051, GO:0046364, GO:0071704","GO:0008152","metabolic process"
"82","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006099","UP","biological_process","CU",0.00331168656987258,"CU.3.meses","CU.debut","FECAL","GO:0006091, GO:0015980, GO:0008152, GO:0045333, GO:0009060, GO:0044238, GO:0044237, GO:0009987","GO:0008152","metabolic process"
"83","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006119","UP","biological_process","CU",0.000943607529620375,"CU.3.meses","CU.debut","FECAL","GO:0006091, GO:0015980, GO:0008152, GO:0045333, GO:0009060, GO:0044237, GO:0009987","GO:0008152","metabolic process"
"84","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006120","UP","biological_process","CU",1.85149766835537e-06,"CU.3.meses","CU.debut","FECAL","GO:0006091, GO:0015980, GO:0022904, GO:0008152, GO:0045333, GO:0022900, GO:0042773, GO:0044237, GO:0042775, GO:0009987, GO:0006119, GO:0009060, GO:0019646","GO:0008152","metabolic process"
"85","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006139","DOWN","biological_process","CU",1.40585517744272e-05,"CU.3.meses","CU.debut","FECAL","GO:0006725, GO:0046483, GO:1901360, GO:0006807, GO:0008152, GO:0034641, GO:0044238, GO:0044237, GO:0071704, GO:0009987","GO:0008152","metabolic process"
"86","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006260","DOWN","biological_process","CU",0.0047478207124452,"CU.3.meses","CU.debut","FECAL","GO:0090304, GO:1901360, GO:0008152, GO:0044238, GO:0006259, GO:0044237, GO:0006139, GO:0009987, GO:0006725, GO:0043170, GO:0046483, GO:0006807, GO:0034641, GO:0071704","GO:0008152","metabolic process"
"87","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006261","DOWN","biological_process","CU",0,"CU.3.meses","CU.debut","FECAL","GO:0090304, GO:1901360, GO:0006260, GO:0008152, GO:0044238, GO:0006259, GO:0044237, GO:0006139, GO:0009987, GO:0006725, GO:0043170, GO:0046483, GO:0006807, GO:0034641, GO:0071704","GO:0008152","metabolic process"
"88","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006261","UP","biological_process","CU",6.28759392717893e-08,"CU.3.meses","CU.debut","FECAL","GO:0090304, GO:1901360, GO:0006260, GO:0008152, GO:0044238, GO:0006259, GO:0044237, GO:0006139, GO:0009987, GO:0006725, GO:0043170, GO:0046483, GO:0006807, GO:0034641, GO:0071704","GO:0008152","metabolic process"
"89","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006265","DOWN","biological_process","CU",1.0466375241239e-13,"CU.3.meses","CU.debut","FECAL","GO:0090304, GO:1901360, GO:0008152, GO:0044238, GO:0006259, GO:0006996, GO:0044237, GO:0006139, GO:0009987, GO:0043170, GO:0006725, GO:0046483, GO:0006807, GO:0051276, GO:0016043, GO:0071840, GO:0071103, GO:0034641, GO:0071704","GO:0008152","metabolic process"
"90","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006265","UP","biological_process","CU",9.55088561179827e-09,"CU.3.meses","CU.debut","FECAL","GO:0090304, GO:1901360, GO:0008152, GO:0044238, GO:0006259, GO:0006996, GO:0044237, GO:0006139, GO:0009987, GO:0043170, GO:0006725, GO:0046483, GO:0006807, GO:0051276, GO:0016043, GO:0071840, GO:0071103, GO:0034641, GO:0071704","GO:0008152","metabolic process"
"91","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006268","DOWN","biological_process","CU",5.51746142127526e-06,"CU.3.meses","CU.debut","FECAL","GO:0032392, GO:1901360, GO:0006260, GO:0006261, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0032508, GO:0034641, GO:0090304, GO:0008152, GO:0006259, GO:0006996, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0051276, GO:0016043, GO:0071840, GO:0071103, GO:0071704","GO:0008152","metabolic process"
"92","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006269","DOWN","biological_process","CU",1.99867598729445e-05,"CU.3.meses","CU.debut","FECAL","GO:1901360, GO:1901362, GO:0006260, GO:0006261, GO:0009059, GO:0009058, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0016070, GO:0018130, GO:0034641, GO:0141187, GO:0090304, GO:0008152, GO:1901576, GO:0006259, GO:0044249, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0032774, GO:0034654, GO:0071704, GO:0019438","GO:0008152","metabolic process"
"93","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006289","DOWN","biological_process","CU",5.33321441922308e-05,"CU.3.meses","CU.debut","FECAL","GO:0090304, GO:0006281, GO:1901360, GO:0008152, GO:0044238, GO:0006259, GO:0006974, GO:0044237, GO:0006139, GO:0009987, GO:0006950, GO:0043170, GO:0006725, GO:0046483, GO:0006807, GO:0051716, GO:0033554, GO:0034641, GO:0071704, GO:0050896","GO:0008152","metabolic process"
"94","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006289","UP","biological_process","CU",0.00255584891946614,"CU.3.meses","CU.debut","FECAL","GO:0090304, GO:0006281, GO:1901360, GO:0008152, GO:0044238, GO:0006259, GO:0006974, GO:0044237, GO:0006139, GO:0009987, GO:0006950, GO:0043170, GO:0006725, GO:0046483, GO:0006807, GO:0051716, GO:0033554, GO:0034641, GO:0071704, GO:0050896","GO:0008152","metabolic process"
"95","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006298","DOWN","biological_process","CU",5.4397121304749e-09,"CU.3.meses","CU.debut","FECAL","GO:0090304, GO:0006281, GO:1901360, GO:0008152, GO:0044238, GO:0006974, GO:0006259, GO:0044237, GO:0006139, GO:0009987, GO:0006950, GO:0043170, GO:0006725, GO:0046483, GO:0006807, GO:0051716, GO:0033554, GO:0034641, GO:0071704, GO:0050896","GO:0008152","metabolic process"
"96","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006310","DOWN","biological_process","CU",8.65690114809812e-06,"CU.3.meses","CU.debut","FECAL","GO:0090304, GO:1901360, GO:0008152, GO:0006259, GO:0044238, GO:0006139, GO:0044237, GO:0009987, GO:0006725, GO:0043170, GO:0046483, GO:0006807, GO:0034641, GO:0071704","GO:0008152","metabolic process"
"97","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006422","DOWN","biological_process","CU",0.00518821441328538,"CU.3.meses","CU.debut","FECAL","GO:0019538, GO:1901360, GO:1901564, GO:0006520, GO:0009059, GO:0009058, GO:1901566, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0006418, GO:0016070, GO:0034641, GO:0090304, GO:0034660, GO:0008152, GO:1901576, GO:0006399, GO:0043039, GO:0044249, GO:0006139, GO:0043038, GO:0009987, GO:0006412, GO:0006725, GO:0006807, GO:0010467, GO:0071704","GO:0008152","metabolic process"
"98","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006423","DOWN","biological_process","CU",0.0025203975542914,"CU.3.meses","CU.debut","FECAL","GO:0019538, GO:1901360, GO:1901564, GO:0006520, GO:0009059, GO:0009058, GO:1901566, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0006418, GO:0016070, GO:0034641, GO:0090304, GO:0034660, GO:0008152, GO:1901576, GO:0006399, GO:0043039, GO:0044249, GO:0006139, GO:0043038, GO:0009987, GO:0006412, GO:0006725, GO:0006807, GO:0010467, GO:0071704","GO:0008152","metabolic process"
"99","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006424","DOWN","biological_process","CU",8.33874423928331e-06,"CU.3.meses","CU.debut","FECAL","GO:0019538, GO:1901360, GO:1901564, GO:0006520, GO:0009059, GO:0009058, GO:1901566, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0006418, GO:0016070, GO:0034641, GO:0090304, GO:0034660, GO:0008152, GO:1901576, GO:0006399, GO:0043039, GO:0044249, GO:0006139, GO:0043038, GO:0009987, GO:0006412, GO:0006725, GO:0006807, GO:0010467, GO:0071704","GO:0008152","metabolic process"
"100","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006428","DOWN","biological_process","CU",4.28915373382849e-06,"CU.3.meses","CU.debut","FECAL","GO:0019538, GO:1901360, GO:1901564, GO:0006520, GO:0009059, GO:1901566, GO:0009058, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0006418, GO:0016070, GO:0034641, GO:0090304, GO:0034660, GO:0008152, GO:1901576, GO:0006399, GO:0043039, GO:0044249, GO:0006139, GO:0043038, GO:0009987, GO:0006412, GO:0006725, GO:0006807, GO:0010467, GO:0071704","GO:0008152","metabolic process"
"101","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006429","DOWN","biological_process","CU",0.00205679016224016,"CU.3.meses","CU.debut","FECAL","GO:0019538, GO:1901360, GO:1901564, GO:0006520, GO:0009059, GO:1901566, GO:0009058, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0006418, GO:0016070, GO:0034641, GO:0090304, GO:0034660, GO:0008152, GO:1901576, GO:0006399, GO:0043039, GO:0044249, GO:0006139, GO:0043038, GO:0009987, GO:0006412, GO:0006725, GO:0006807, GO:0010467, GO:0071704","GO:0008152","metabolic process"
"102","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006431","DOWN","biological_process","CU",0.00206039459111932,"CU.3.meses","CU.debut","FECAL","GO:0019538, GO:1901360, GO:0006520, GO:1901564, GO:0009059, GO:0009058, GO:1901566, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0006418, GO:0016070, GO:0034641, GO:0090304, GO:0034660, GO:0008152, GO:1901576, GO:0006399, GO:0044249, GO:0043039, GO:0043038, GO:0006139, GO:0009987, GO:0006412, GO:0006725, GO:0006807, GO:0010467, GO:0071704","GO:0008152","metabolic process"
"103","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006433","DOWN","biological_process","CU",0.00499187712627782,"CU.3.meses","CU.debut","FECAL","GO:0019538, GO:1901360, GO:0006520, GO:1901564, GO:0009059, GO:0009058, GO:1901566, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0006418, GO:0016070, GO:0034641, GO:0090304, GO:0034660, GO:0008152, GO:1901576, GO:0006399, GO:0044249, GO:0043039, GO:0043038, GO:0006139, GO:0009987, GO:0006412, GO:0006725, GO:0006807, GO:0010467, GO:0071704","GO:0008152","metabolic process"
"104","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006438","DOWN","biological_process","CU",0.000410183154405589,"CU.3.meses","CU.debut","FECAL","GO:0019538, GO:1901360, GO:0006520, GO:1901564, GO:0009059, GO:1901566, GO:0009058, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0006418, GO:0016070, GO:0034641, GO:0090304, GO:0034660, GO:0008152, GO:1901576, GO:0006399, GO:0044249, GO:0043039, GO:0043038, GO:0006139, GO:0009987, GO:0006412, GO:0006725, GO:0006807, GO:0010467, GO:0071704","GO:0008152","metabolic process"
"105","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006508","DOWN","biological_process","CU",1.23196855005774e-06,"CU.3.meses","CU.debut","FECAL","GO:0043170, GO:0019538, GO:0006807, GO:0008152, GO:1901564, GO:0044238, GO:0071704","GO:0008152","metabolic process"
"106","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006508","UP","biological_process","CU",0.00344210728746711,"CU.3.meses","CU.debut","FECAL","GO:0043170, GO:0019538, GO:0006807, GO:0008152, GO:1901564, GO:0044238, GO:0071704","GO:0008152","metabolic process"
"107","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006526","DOWN","biological_process","CU",5.17552815599842e-06,"CU.3.meses","CU.debut","FECAL","GO:0006082, GO:0170033, GO:0170034, GO:1901564, GO:0006520, GO:1901566, GO:0009058, GO:0044238, GO:0170039, GO:0044237, GO:0170038, GO:0044281, GO:0044283, GO:0016053, GO:0009064, GO:0009084, GO:0008152, GO:1901576, GO:0008652, GO:0044249, GO:0009987, GO:0043436, GO:0046394, GO:1901605, GO:0006525, GO:1901607, GO:0006807, GO:0019752, GO:0071704","GO:0008152","metabolic process"
"108","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006529","DOWN","biological_process","CU",0.00105764075404102,"CU.3.meses","CU.debut","FECAL","GO:0006082, GO:0170033, GO:0170034, GO:1901564, GO:0006520, GO:1901566, GO:0009058, GO:0044238, GO:0170039, GO:0044237, GO:0170038, GO:0044281, GO:0044283, GO:0016053, GO:0009067, GO:0009066, GO:0008152, GO:1901576, GO:0008652, GO:0044249, GO:0009987, GO:0043436, GO:0046394, GO:0006528, GO:1901605, GO:1901607, GO:0006807, GO:0019752, GO:0071704","GO:0008152","metabolic process"
"109","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006537","DOWN","biological_process","CU",4.3687304807937e-08,"CU.3.meses","CU.debut","FECAL","GO:0006082, GO:0043648, GO:0170033, GO:0170034, GO:1901564, GO:0006520, GO:1901566, GO:0009058, GO:0170039, GO:0044238, GO:0044237, GO:0170038, GO:0044281, GO:0044283, GO:0006536, GO:0016053, GO:0009064, GO:0009084, GO:0008152, GO:1901576, GO:0043650, GO:0008652, GO:0044249, GO:0009987, GO:0043436, GO:0046394, GO:1901605, GO:1901607, GO:0006807, GO:0019752, GO:0071704","GO:0008152","metabolic process"
"110","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006541","DOWN","biological_process","CU",4.63855314312068e-11,"CU.3.meses","CU.debut","FECAL","GO:0006082, GO:0009064, GO:0170033, GO:0008152, GO:0006520, GO:1901564, GO:0044238, GO:0170039, GO:0044237, GO:0009987, GO:0043436, GO:0044281, GO:1901605, GO:0006807, GO:0019752, GO:0071704","GO:0008152","metabolic process"
"111","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006814","DOWN","biological_process","CU",0.00188117039078273,"CU.3.meses","CU.debut","FECAL","GO:0006811, GO:0006812, GO:0051234, GO:0051179, GO:0030001, GO:0006810","GO:0051179","localization"
"112","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0006935","DOWN","biological_process","CU",6.23784451365078e-09,"CU.3.meses","CU.debut","FECAL","GO:0009605, GO:0040011, GO:0042330, GO:0042221, GO:0050896","GO:0040011","locomotion"
"113","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0007165","DOWN","biological_process","CU",7.98954731262569e-08,"CU.3.meses","CU.debut","FECAL","GO:0065007, GO:0050794, GO:0007154, GO:0023052, GO:0051716, GO:0050789, GO:0009987, GO:0050896","GO:0065007","biological regulation"
"114","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008137","UP","molecular_function","CU",0.00254717913416906,"CU.3.meses","CU.debut","FECAL","GO:0015399, GO:0055085, GO:0015453, GO:0022857, GO:0009055, GO:0022804, GO:0006810, GO:0005215, GO:0009987, GO:0050136, GO:0003954, GO:0051234, GO:0051179, GO:0003955, GO:0003824, GO:0016491, GO:0016651, GO:0016655","GO:0009055","electron transfer activity"
"115","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008170","UP","molecular_function","CU",0.0040484936817436,"CU.3.meses","CU.debut","FECAL","GO:0003824, GO:0008168, GO:0016740, GO:0016741","GO:0003824","catalytic activity"
"116","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008184","DOWN","molecular_function","CU",6.17070449963845e-08,"CU.3.meses","CU.debut","FECAL","GO:0004645, GO:0016757, GO:0016758, GO:0003824, GO:0016740","GO:0003824","catalytic activity"
"117","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008270","DOWN","molecular_function","CU",1.02249752738833e-08,"CU.3.meses","CU.debut","FECAL","GO:0046914, GO:0046872, GO:0043167, GO:0043169, GO:0036094, GO:0005488","GO:0005488","binding"
"118","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008270","UP","molecular_function","CU",0.000766422868888399,"CU.3.meses","CU.debut","FECAL","GO:0046914, GO:0046872, GO:0043167, GO:0043169, GO:0036094, GO:0005488","GO:0005488","binding"
"119","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008360","DOWN","biological_process","CU",0.000744059392802268,"CU.3.meses","CU.debut","FECAL","GO:0065007, GO:0065008, GO:0050793, GO:0022604, GO:0000902, GO:0048856, GO:0009653, GO:0022603, GO:0032502, GO:0050789","GO:0065007","biological regulation"
"120","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008408","DOWN","molecular_function","CU",5.4397121304749e-09,"CU.3.meses","CU.debut","FECAL","GO:0016788, GO:0004527, GO:0003824, GO:0004518, GO:0016787","GO:0003824","catalytic activity"
"121","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008422","DOWN","molecular_function","CU",6.57886443735021e-14,"CU.3.meses","CU.debut","FECAL","GO:0003824, GO:0015926, GO:0004553, GO:0016798, GO:0016787","GO:0003824","catalytic activity"
"122","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008484","DOWN","molecular_function","CU",1.16202488039304e-07,"CU.3.meses","CU.debut","FECAL","GO:0016788, GO:0003824, GO:0016787","GO:0003824","catalytic activity"
"123","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008484","UP","molecular_function","CU",1.58686368437061e-05,"CU.3.meses","CU.debut","FECAL","GO:0016788, GO:0003824, GO:0016787","GO:0003824","catalytic activity"
"124","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008643","DOWN","biological_process","CU",3.13495073522029e-11,"CU.3.meses","CU.debut","FECAL","GO:0051234, GO:0051179, GO:0006810, GO:0071702","GO:0051179","localization"
"125","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008658","DOWN","molecular_function","CU",2.42379216112903e-14,"CU.3.meses","CU.debut","FECAL","GO:0033293, GO:1901363, GO:1901681, GO:0043167, GO:0043177, GO:0036094, GO:0043168, GO:0005488, GO:0031406, GO:0097159, GO:0033218","GO:0005488","binding"
"126","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008658","UP","molecular_function","CU",0.000310286237909225,"CU.3.meses","CU.debut","FECAL","GO:0033293, GO:1901363, GO:1901681, GO:0043167, GO:0043177, GO:0036094, GO:0043168, GO:0005488, GO:0031406, GO:0097159, GO:0033218","GO:0005488","binding"
"127","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008661","DOWN","molecular_function","CU",0.00767843763416306,"CU.3.meses","CU.debut","FECAL","GO:0016744, GO:0003824, GO:0016740","GO:0003824","catalytic activity"
"128","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008705","DOWN","molecular_function","CU",0.000458406510434241,"CU.3.meses","CU.debut","FECAL","GO:0006082, GO:0170033, GO:0170034, GO:1901564, GO:0006520, GO:0008168, GO:1901566, GO:0009058, GO:0170039, GO:0044238, GO:0044237, GO:0170038, GO:0044281, GO:0044283, GO:0042084, GO:0003824, GO:0016053, GO:0009086, GO:0008172, GO:0006790, GO:0009067, GO:0009066, GO:0008152, GO:1901576, GO:0008652, GO:0044249, GO:0009987, GO:0043436, GO:0006555, GO:0046394, GO:1901605, GO:0044272, GO:1901607, GO:0000097, GO:0000096, GO:0006807, GO:0019752, GO:0016740, GO:0071704, GO:0016741","GO:0003824","catalytic activity"
"129","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008728","DOWN","molecular_function","CU",0.000678093512651088,"CU.3.meses","CU.debut","FECAL","GO:0016778, GO:0003824, GO:0016772, GO:0016740","GO:0003824","catalytic activity"
"130","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008760","DOWN","molecular_function","CU",0.000325861955228348,"CU.3.meses","CU.debut","FECAL","GO:0003824, GO:0016740, GO:0016765","GO:0003824","catalytic activity"
"131","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008774","UP","molecular_function","CU",0.000280789442967069,"CU.3.meses","CU.debut","FECAL","GO:0003824, GO:0016491, GO:0016903, GO:0016620","GO:0003824","catalytic activity"
"132","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008878","DOWN","molecular_function","CU",0.00344053118559746,"CU.3.meses","CU.debut","FECAL","GO:0016779, GO:0003824, GO:0070566, GO:0016772, GO:0016740","GO:0003824","catalytic activity"
"133","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008901","DOWN","molecular_function","CU",1.62692024920131e-07,"CU.3.meses","CU.debut","FECAL","GO:0016491, GO:0003824, GO:0016695, GO:0016699","GO:0003824","catalytic activity"
"134","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008901","UP","molecular_function","CU",0.00210803323354916,"CU.3.meses","CU.debut","FECAL","GO:0016491, GO:0003824, GO:0016695, GO:0016699","GO:0003824","catalytic activity"
"135","fecal.CU.3.meses_vs_fecal.CU.debut","GO:0008955","DOWN","molecular_function","CU",8.79031065297927e-05,"CU.3.meses","CU.debut","FECAL","GO:0016757, GO:0016758, GO:0003824, GO:0016740","GO:0003824","catalytic activity"
